scores,states
"[0, 0, 0, 0, 0, 0.01785, 0]",220102211010112101010100202000020200000000
"[-1, 0, 0, 0, -1, 0, 0]",220102211010112101010110202000020200000020
"[0.0119, 0, 0, 0, 0, 0, -1]",220100211010021001000100200000020000000000
"[0.0119, 0, 0, 0, 0, 0, 0]",220100211010021101000100200020020000000000
"[0, -1, 0, 0, 0, 0, 0]",221100211010021101000100200020020002000000
"[0, 0, -1, 0, 0, 0, -1]",221110211011021201000210200012020001202000
"[0.02235, 0, 0, 0, 0, 0, 0.0119]",220112211010100201010000200000020000000000
"[0, 0, 0, 0, 0, 0, 0.03288]",220112211011102201010000200000020000000000
"[0.02083, 0, 0, 0, 0, -1, 0]",220112211011122201110000200000020000000000
"[-1, -1, 0, 0, 0, 0, -1]",220112211011122201110200201000020000000000
"[0, 0.0119, 0, 0, 0, 0, 0]",211120212212001102000220100011010000002000
"[-1, 0, 0, 0, 0, 0, 0]",211120212212001112000220100011010000202000
"[0.01785, 0, 0, 0, 0, 0, 0]",222122221010001101000110200010020000001000
"[0, -1, -1, 0, 0, 0, 0]",222122221011001101000110200010020002001000
"[0.01785, 0, 0, 0, 0, 0, 0]",221120222010001101000120200010010000000000
"[0, -1, -1, 0, 0, 0, 0]",221120222010001101000120200011010002000000
"[0, -0.51374, -1, -1, -0.41939, -1, -1]",201110220210021011000100200010020002000000
"[0, -1, -1, -1, -0.76374, -1, -1]",221110221210021011000100200010020002000000
"[0, -1, -1, -1, -1, -1, -1]",221110221212021011100100200010020002000000
"[0, 0, 0, 0, 0.02321, 0, 0]",201121200010000002000000100000020000001000
"[0.0119, 0, 0, 0, 0, 0, 0]",201121220010001002000000100000020000001000
"[0.0119, 0, 0, 0, 0, 0, 0]",201121220011001002000200100000020000001000
"[0.0119, 0, 0, 0, 0, 0, 0]",201121220011101002000200100020020000001000
"[0, -1, 0, 0, 0, 0, 0]",201121220011101002010200100020020002001000
"[0, 0.01785, 0, 0, 0, 0, 0]",211122210112001001000100200020000002000000
"[0, 0.0119, 0, 0, 0, 0, 0]",211122212112001011000100200020000002000000
"[0, 0.01785, 0, 0, 0, 0, 0]",211102220010101001000100200010020002002000
"[0, -1, -1, 0, 0, 0, 0]",211102222010101101000100200010020002002000
"[-1, 0, 0, 0, 0, 0, 0]",221122022012001101100100210020010000000000
"[0, 0, 0, 0, 0, 0, 0.01785]",202120210111011021102101200120220002000000
"[0, 0, 0, 0, 0, 0, 0.01785]",202120210111011021202102210220110012021000
"[0, 0.01726, 0, 0.03779, 0, 0, 0]",201100220010001001000100200020020001000000
"[0, 0.02321, 0, 0, 0, 0, 0]",221100221010001001000100200020020001000000
"[0, 0, 0, 0, -1, 0, 0.0119]",221100221110001201000100200020020001000000
"[0, -1, 0, 0, 0, 0, 0]",221110221110021201000100200020020001000000
"[0, 0, 0.02767, 0, 0, 0, 0]",201110220010001001000100200020020001002000
"[0, -1, -1, 0, 0, 0, 0]",222100221010001101000100200010000002000000
"[0.0119, 0, 0, 0, 0, 0, 0]",112122000122000011000001200000000000000000
"[0, 0, 0, 0, 0, 0, 0.0119]",112122020122000011100001200000000000000000
"[-1, 0, 0, 0, 0, 0, 0]",112122220122001011100001200000000000000000
"[0, 0.0119, 0, 0, 0, 0, 0]",212100222010001101000110200010020002000000
"[0, 0.0119, 0, 0, 0, 0, 0]",212100222010001101000110200012020002001000
"[0, 0, -1, 0, 0, 0, 0]",212110222010001101000110200012020002201000
"[0, 0.01785, 0, 0, 0, 0, 0]",220122221010101101000100200010000002000000
"[0, -1, -1, 0, 0, 0, 0]",221122221010101101000120200010000002000000
"[0, -1, 0, 0, 0, 0, 0]",201120220111021021000201200010020001000000
"[0, -1, 0, 0, 0, 0, 0]",221120220212001011100102200010120002011000
"[0, 0.0119, 0, 0, 0, 0, 0]",022102001110000120000012000000000000000000
"[0, 0, 0, 0, 0, 0, 0.02321]",201120200110000002000000100000020000001000
"[0.01785, 0, 0, 0, 0, 0, 0]",201120210110020002000000100000020000001000
"[0, 0, 0.0119, 0, 0, 0, 0]",201120210110022012000000100000020000001000
"[-1, -1, -1, -1, -1, -1, -1]",212122210112001011100100200020020000000000
"[0, 0, 0, 0.0119, 0, 0, 0]",120102211010202100020210001012000000000000
"[0.0119, 0, 0, 0, 0, 0, 0]",121102211010202102020210001012000000000000
"[0, 0, 0, -1, 0, 0, 0]",121102211010202102020210101012000002000000
"[0, 0, 0, 0, 0.04399, 0, 0]",211102020010001001000100200000020000002000
"[0, -1, -1, -1, -1, -1, -1]",201120220111021011202102210110020002000000
"[0.04451, 0, 0, 0, 0, 0, 0]",201122200110000002000000100000010000000000
"[0, 0, 0, 0.03303, 0, 0, 0]",201122220110000012000000100000010000000000
"[0, 0, 0, 0, 0, 0.01785, 0]",220121011011102201020120200021000001200000
"[0, 0, 0, 0.0119, 0, 0, 0]",220121011011102201020120202021000101200000
"[0.0582, 0, 0, 0, 0, 0, -1]",220102021010201001000100200010020000001000
"[0, 0.0119, 0.04287, 0, 0, 0, 0]",220102021010201101000100200010020002001000
"[0, 0, 0, 0, 0, 0.0119, 0]",221102021010201101000120200010020002001000
"[0, 0.02618, 0, 0, 0, 0, 0]",201120220212001011100102200010120002001000
"[0, -1, 0.02767, 0, 0, 0, 0]",221120220212001011100102210010120002001000
"[0, 0, 0, 0, 0.01785, 0, 0]",201110220210001011000100200020020001002000
"[0, 0, 0.0119, 0, 0, 0, 0]",221102221110111221020121200011020002000000
"[0, 0, 0.0119, 0, -1, 0, 0]",221102221110111221020121200011120002200000
"[0, 0, 0, 0, -1, 0, 0]",221102221110111221020121200011120002221000
"[0, 0.0119, 0, 0, 0, 0, 0]",221120020012001001100100200020000001000000
"[0, 0, 0, -1, 0, 0, 0]",221120022012001101100100200020000001000000
"[-1, 0, 0, 0, 0, 0, -1]",212122022110000111000021200001010000002000
"[0, 0, 0, 0, 0, 0.0119, 0]",112122210121002011000102200000000000000000
"[0, 0, 0, 0, 0, -1, 0]",112122210121202011100102200000000000000000
"[0, 0, 0.04109, 0, 0, 0, 0]",222102001010000101000000200000010000000000
"[0, 0, 0, 0, 0, 0.0119, 0]",222102021110000101000000200000010000000000
"[0, 0, 0, 0, 0, -1, 0]",222102021110200111000000200000010000000000
"[0, -1, 0, 0, 0, -1, 0]",221121220112001011100102210010221002012200
"[0, 0, 0, 0, 0, 0, -1]",022102001110000121000012000002000000000000
"[0.02321, 0, 0, 0, 0, 0, 0]",220112211011100201010020200000020000000000
"[0.01785, 0, 0, 0, 0, 0, 0]",220112211011102201110020200000020000000000
"[0, 0.04449, 0, 0, 0, 0, 0]",221120211212000211100011220000000000000000
"[-1, -0.42638, 0, 0, 0, 0.05836, 0]",221120211212002211100011220001000000000000
"[0, 0, 0, 0.01785, 0, 0, 0]",212102021110100021000000200000000000000000
"[-1, 0, 0, 0, -1, 0, 0]",212102021110100121000000200000020000000000
"[0, 0, 0.03395, 0, 0, 0, 0]",220122011010001101000000200000020000000000
"[0.03154, 0, 0, 0, 0, 0, 0]",222122011010001101000010200000020000000000
"[0.02083, 0, 0, 0, 0, 0, 0]",222122011010001101000210200010020000000000
"[0, -1, -1, -1, 0, 0, 0]",222122011011001101000210200010020002000000
"[0.02232, 0, 0, 0, 0, 0, 0]",221120011212000211100011220001220000000000
"[-1, -1, -1, -1, -1, -1, -1]",221120011212002211100111220001220000000000
"[-1, -1, -1, -1, 0, 0, 0]",112122012120000111000000200000020000000000
"[0, 0, -1, 0, 0, 0, 0]",220121011011102201020120202021020101201000
"[0, -1, -1, 0, 0, 0, 0]",201110220212001011100100200020020001002000
"[-1, -1, -1, -1, 0, 0, 0]",222122001110000111000010200000020000000000
"[0, 0.0119, 0, 0, 0, 0, 0]",221122021012201101100100220010010002000000
"[0, -1, 0, 0, 0, 0, 0]",221122021012201101100120220011010002000000
"[0, 0, 0, 0, 0, 0.01785, 0]",201120210210010002000000100000020000001000
"[0.0119, 0, 0, 0, 0, 0, 0]",201120210210012012000000100000020000001000
"[0.0119, 0, 0, 0, 0, 0, 0]",201120210210012012000200100010020000001000
"[0, 0.0119, 0, 0, 0, 0, 0]",201120210210012012000201100010020002001000
"[0, -1, 0, 0, 0, 0, 0]",221120211210012012000201100010020002001000
"[0, 0.0119, 0, 0, 0, 0, 0]",102120210120002001000100000000000000000000
"[0.0119, 0, 0, 0, 0, 0, 0]",102120210120002011000100000020000000000000
"[0, -1, 0, 0, 0, 0, 0]",112120210120002011000100000020000002000000
"[0, 0, 0, 0, -1, 0, 0]",112122210120102011010102200020120001020000
"[0, 0, -1, 0.01785, 0, 0, 0]",220102211010120001010000201000020000000000
"[-1, -1, -1, 0, 0, -1, 0]",221102211010122001010000201000020000000000
"[0, 0, 0, 0, 0, 0.0119, 0]",222120021210001011000102200010010002001000
"[0, -1, 0, 0, 0, 1, 0]",211122220112121011101102220110121022012202
"[0, 0, 0, 0, 0.0119, 0, 0]",221102221010021101000110200010020002000000
"[0, -1, 0, 0, 0, -1, 0]",202120210111011021102101200120220022010000
"[0, 0.05216, 0, 0, 0, 0, 0]",221120211212000211100001200000000000000000
"[0, 0.02886, 0, 0, 0, 0, 0]",221120211212002211100011200000000000000000
"[0, 0, 0, 0, 0.0119, 0, 0]",211102022010001101000100200000020000002000
"[0.0119, 0, 0, 0, 0, 0, 0]",211122122010001101000100200000020000002000
"[0, 0.0119, 0, 0, 0, 0, 0]",211122122010001101000100200020020001002000
"[0, 0.0119, 0, 0, 0, 0, 0]",211122122010001101000120200021020001002000
"[0, 0, -1, 0, 0, 0, 0]",211122122011001101000120200021020001202000
"[0, -1, 0, 0, 0, 0, 0]",221120221210021011000102200010110002000000
"[0.0119, 0, 0, 0, 0, 0, 0]",201122010012001001100200200010020000000000
"[0, 0.0119, 0, 0, 0, 0, 0]",211122010012001001100200200010020002000000
"[0, 0.0119, 0, 0, 0, 0, 0]",211122012012001001100200210010020002000000
"[0, -1, 0, 0, 0, 0, 0]",211122012012001201100210210010020002000000
"[0, -1, 0, 0, 0, 0, 0]",202120210111021021100101200020220001000000
"[0, 0, -1, 0, 0, 0, 0]",220120011011002201100120200021020001201000
"[-1, 0.02083, 0, 0, 0, 0, 0]",211122021110200121020021201000000000000000
"[-1, -1, 0, 0, 0, 0, 0]",211122021110200121020021201002010000000000
"[-1, -1, 0, 0, 0, 0, 0]",201122210211010002000000100000020000001000
"[0.0119, 0, 0, 0, 0, 0, 0]",211102210010002001000100200000020000000000
"[-1, 0, 0, 0, 0, 0, 0]",211102210110002001000100200020020000000000
"[0, -1, -1, -1, -1, -1, -1]",201122220111201011100102210010220002000000
"[-1, 0, 0, 0, 0, 0, 0]",221120021110001012000200100000020000000000
"[0, 0.0119, 0, 0, 0, 0.0465, 0]",221102001010000001000000200000020000001000
"[0, 0.03705, 0.01994, 0, 0, 0, 0.01994]",221102201010000101000000200000020000001000
"[0.02083, -1, 0, 0, 0, 0, 0]",221102201110020101000000200000020000001000
"[-1, -1, 0, 0, 0, 0, 0]",221102221110020111000000200000020000001000
"[0.0119, 0, 0, 0, 0, 0, 0]",112120000120000011000000200000020000000000
"[0.0119, 0, 0, 0, 0, 0, 0]",112120020120001011000000200000020000000000
"[-1, 0, 0, 0, 0, 0, 0]",112120020120001011000201200000020000000000
"[0.03395, 0, 0, 0, 0, 0, 0]",221120011212000211100011220002210000000000
"[0, 0, 0, 0, 0, 0, 0.03154]",221120011212002211100011220002210000100000
"[0.02083, 0, 0, 0, 0, 0, 0]",221120211212002211100011220002210000110000
"[-1, 0, 0, 0, -1, -1, 0]",221120211212002211100211220002210000111000
"[0, 0, 0, 0, 0, 0, 0.0119]",221120201110000012000000100000020000000000
"[0.0119, 0, 0, 0, 0, 0, 0]",221120201110020112000000100000020000000000
"[-1, 0, 0, 0, 0, 0, 0]",221120221110020112000010100000020000000000
"[0, -1, 0.02232, -1, 0, 0, -1]",201122220111201021110101210010222002000000
"[0, 0, -1, 0, 0, 0, 0]",220121211011102101210120210021020002200000
"[0.02321, 0, 0, 0, 0, 0, 0]",201120200011000002000000100000020000001000
"[0, 0, 0.02321, 0, 0, 0, 0]",201120220111000002000000100000020000001000
"[0.02321, 0, 0, 0, 0, 0, 0]",201120220111000022100000100000020000001000
"[0.01785, 0, 0, 0, 0, 0, 0]",201120220111002022100100100000020000001000
"[-1, 0, 0, 0, 0, 0, 0]",211120220111002022100100100020020000001000
"[0, 0.02321, 0, 0, 0, 0, 0]",200102220010101001000100200020000001000000
"[0, 0, 0, 0, 0, 0, 0.0119]",220102221010101001000100200020000001000000
"[0, -1, 0, 0, 0, 0, 0]",222102221010101101000100200020000001000000
"[0.04416, 0, 0, 0, 0, 0, 0]",201120210012000001100000200000000000000000
"[0, 0, 0.0119, 0, 0, 0, 0]",201120210112002001100000200000000000000000
"[0.02886, 0, 0, 0, 0, 0, 0]",201120210112002001100200210000000000000000
"[0, 0, 0, 0.0119, 0, 0, 0]",201120210112002001100200210020000001000000
"[0, -1, 0, 0, 0, 0, 0]",201122210112002011100200210020000001000000
"[0, 0, 0, 0, 0.04306, 0, 0]",201122210210001011000000200000000000000000
"[0.0119, 0, 0, 0, 0, 0, 0]",201122210210001011000200200010000000000000
"[0, 0.0119, 0, 0, 0, 0, 0]",201122210211001011000200200010000002000000
"[0, -1, 0, 0, 0, 0, 0]",221122211211001011000200200010000002000000
"[0, 0, 0, 0.03946, 0, 0, 0]",212100220110021011000100200010020002000000
"[0.01994, 0, 0, 0, 0, 0, 0]",220112211011120201010000200000020000000000
"[0, 0, 0.0119, 0, 0, 0, 0]",221102221110111221020121200011220002100000
"[0, 0, 0, 0, 0, 0.0119, 0]",221102221110111221020121200011220002121000
"[0, 0, 0, 0, -1, 0, 0]",221102221110111221020121202011220102121000
"[0, 0, 0.02232, 0, 0, 0, 0]",122120212021001201000210100021000001000000
"[0, 0, 0, 0.0119, 0, 0, 0]",122120212221001201000210100021010001000000
"[0, 0, 0, 0, -1, 0, 0]",201110220212021011000100200010000002000000
"[0, 0, 0.03431, 0, 0, 0, 0]",201122210012001001100100200020000000000000
"[0, 0, 0.01785, 0, 0, 0, 0]",201122210212001011100100200020000000000000
"[0, -1, -1, -1, -1, -1, -1]",201122210212101011100100200020000002000000
"[0, -1, 0, 0, 0, -1, 0]",201120220111021021100102220010111002022000
"[-1, -1, 0, 0, 0, 0, 0]",110122000020000001000000200000010000000000
"[-1, 0, 0, 0, 0, 0, 0]",220112211012102001110000201000020000002000
"[0.02321, 0, 0, 0, 0, 0, 0]",211121200012000002000000100000020000001000
"[0, 0, 0, 0, 0, 0.0119, 0]",211121220012001002000000100000020000001000
"[0.0119, 0, 0, 0, 0, 0, 0]",211121220012001002000200100010020000001000
"[0, 0.0119, 0, 0, 0, 0, 0]",211121220012001002100200100010020002001000
"[0, 0.0119, 0, 0, 0, 0, 0]",211121222012001102100200100010020002001000
"[0, 0.0119, 0, 0, 0, 0, 0]",211121222012001102100220100011020002001000
"[0, 0, 0.0119, 0, 0, 0, 0]",211121222112001102100220100011020002201000
"[0, 0, 0, 0, 0.0119, 0, 0]",211121222112001122100221100011020002201000
"[0, 0, 0, 0, -1, 0, 0]",211121222112001122100221120011120002201000
"[0, -1, -1, -1, -1, 0, 0]",222102121110201011000102200010000002000000
"[0.02232, 0, 0, 0, 0, 0, 0]",221122221110000012000000100000010000000000
"[0, -1, 0, 0, 0, 0, 0]",201120210112022011100200210020000001000000
"[0, 0, 0, 0, 0.0119, 0, 0]",220100211010022101000110200012020000000000
"[-1, -1, -1, 0, 0, 0, 0]",221100211010022101000110200012020000002000
"[0, 0.01785, 0, 0, 0, 0, 0]",211102220010101001020100200010020002000000
"[0, -1, -1, 0, 0, 0, 0]",211102222010101101020100200010020002000000
"[0, 0, 0, 0, 0.01785, 0, 0]",221121220212001011100102210010120002021000
"[0, 0, 0, 0, 0.0119, 0.03098, 0]",220100011010002201000010200000000000000000
"[0, 0, 0, 0, 0, 0, 0.03154]",220102011010102201000010200000000000000000
"[0.02232, 0, 0, 0, 0, 0, 0]",220112011010102201020010200000000000000000
"[-1, -1, 0, 0, 0, -1, -1]",221112011010102201020210200000000000000000
"[0, 0, 0, 0, 0.0119, 0, 0]",221120211212001021100001200000000000000000
"[0.03395, 0, 0, 0, 0, 0, 0]",221120211212001021100201200010000000000000
"[0, 0, 0.0119, 0, 0, 0, 0]",221120211212001021100201200010100002000000
"[0, 0, 0, 0, 0.01785, 0, 0]",221120211212001221100211200010100002000000
"[0, -1, -1, 0, 0, 0, 0]",221120211212001221100211220011100002000000
"[0, 0, 0, 0, 0, 0.01785, 0]",221120120110001002000200100000020000001000
"[-1, 0, 0, 0, 0, 0, 0]",221120121110001002000200100020020000001000
"[0, 0, 0.01785, 0, 0, 0, 0]",221120011212000211100011220000002000000000
"[0, 0.0119, 0, -1, 0.03784, 0, 0]",221122011212100211100011220000002000000000
"[0, 0, -1, 0, 0.03409, -1, 0]",221122011212102211100011220001002000000000
"[-1, -1, 0, 0, 0, 0, -1]",121120211012021101100220200020000000000000
"[0.0119, 0, 0, 0, 0, 0, 0]",221122221012201101100100200000010000000000
"[0.0119, 0, 0, 0, 0, 0, 0]",221122221012201101100100210020010000000000
"[0, -1, 0, 0, 0, 0, 0]",221122221012201101110100210020010002000000
"[0, 0.0119, 0, 0, 0, 0, 0]",212102221110021011000100200010020002000000
"[0, 0, 0, 0, -1, 0, 0]",212102221110021211000101200010020002000000
"[-1, 0, 0, 0, 0, 0, 0]",222112211210001011000100200020000000000000
"[0.0119, 0, 0, 0, 0, 0, 0]",210122011010202101000120200000020000001000
"[0, 0, -1, 0, 0, 0, 0]",210122011010202101000120200020020001001000
"[0, 0, -1, 0, 0, 0, 0]",222120221011021101002210200112020001101000
"[0.02321, 0, 0, 0, 0, 0, 0]",020122001011100002000000000000000000000000
"[0, 0, 0, 0, 0.0119, 0, 0]",220122001011100002010000000000000000000000
"[0.0119, 0, 0, 0, 0, 0, 0]",220122021011101002010000000000000000000000
"[0, 0.0119, 0, 0, 0, 0, 0]",220122021011101002010200000010000000000000
"[0.0119, 0, 0, 0, 0, 0, 0]",220122021011101202010210000010000000000000
"[0, -1, 0, 0, 0, 0, 0]",221122021011101202010210000010000002000000
"[0, 0.02232, 0, 0, 0, 0, 0]",201110020212001011100200200010020002000000
"[0.01785, 0, 0, 0, 0, 0, 0]",221120022012001101100100200000010000002000
"[0.0119, 0, 0, 0, 0, 0, 0]",221120122012001101100100200020010000002000
"[0, -1, -1, 0, 0, 0, 0]",212120220111021011000100200010020002000000
"[0.02321, 0, 0, 0, 0, -1, 0]",012102201010000101000000200000020000000000
"[0, 0, 0, 0, 0.0119, 0, -1]",212102201110000101000000200000020000000000
"[0, 0.0119, 0, 0, 0, 0, 0]",212122201110000111000000200000020000000000
"[-1, 0, 0, 0, 0, 0, 0]",212122201110000111000021200000020000000000
"[0, 0, 0, 0, 0, 0.02321, 0]",221120011212001211100011220002002000000000
"[-1, -1, -1, 0, 0, 0, 0]",221120011212001211100211220002102000000000
"[0, 0.0119, 0, 0, 0, 0, 0]",211122212112001211100100200020000002000000
"[0, -1, 0, 0, 0, 0, 0]",211122212112001211100120200021000002000000
"[0, 0, 0, 0, 0, 0, -1]",221120020111001022000000100000000000000000
"[0.0119, 0, 0, 0, 0, 0, 0]",220122011011100002210000000000000000000000
"[0.0119, 0, 0, 0, 0, 0, 0]",220122011011102102210000000000000000000000
"[0, 0, 0, 0, 0, 0, 0.0119]",220122011011102102210200000010000000000000
"[0, 0, -1, 0, 0, 0, 0]",220122211011102102210210000010000000000000
"[0, 0, 0.02321, 0, 0, 0, 0]",202100020110001001000000200000010000002000
"[0, 0.05011, 0, 0, 0, 0, 0]",212100021110001121000200200020010000002000
"[0, 0, 0, 0, 0, 0, 0.02321]",112102002010000001000000200000000000000000
"[0, 0.0341, 0, 0, 0, 0, 0]",112102022110000001000000200000000000000000
"[0, 0, 0, 0, 0, 0, 0.0119]",112102022110001201000000200000000000000000
"[0.01785, 0, 0, 0, 0, 0, 0]",112102022110001201000210200000000000000000
"[0, 0, -1, 0, 0, -1, 0]",112102022110001211000210200020000000000000
"[0, 0.0119, 0, 0, 0, 0, 0]",211122022010001102000210100020020001001000
"[0, 0.0119, 0, 0, 0, 0, 0]",211122022011001102000210100022020001001000
"[0, 0, 0.0119, 0, 0, 0, 0]",211122022011101102000210100022020001201000
"[0, 0, 0.0119, 0, 0, 0, 0]",211122022211101102100210100022020001201000
"[0, 0, -1, 0, 0, 0, 0]",211122022211101122100210110022020001201000
"[0, -1, -1, -1, 0, 0, 0]",221122220111021011102102210110200002000000
"[0, 0, 0, 0, 0.0119, 0, 0]",222122021012201201110110200012010002101000
"[0, 0, 0, -1, 0, 0, 0]",201120210112002011100200210020020001000000
"[0, 0.04307, 0, 0, 0, 0, 0]",202102120110001001000000200000010000002000
"[0, 0, 0.0119, 0, 0, 0, 0]",212102120110001001000200200000010000002000
"[0.0119, 0, 0, 0, 0, 0, 0]",212102121110001021000200200000010000002000
"[-1, 0, 0, 0, 0, 0, 0]",212102121110001121000200200020010000002000
"[0.03784, 0, 0, 0, 0, 0, 0]",220100011010000002000000100000020000000000
"[0, 0.0119, -1, 0, 0, 0, 0]",222111011010002202000110100010020002002000
"[0, -1, 0, 0, 0, 0, 0]",222111011011002202000110100012020002002000
"[0, 0, 0.01785, 0, 0, 0, 0]",202120210111001021000101200020020001002000
"[0, 0.02083, 0, 0, 0, 0, 0]",112122000122000001100000000000000000000000
"[0, -1, 0, 0, 0, 0, -1]",222120221110001121000221200010010001000000
"[0, -1, 0.0119, 0, 0, -1, 0]",201122220011101001020100200020000001000000
"[-1, 0, 0, -1, 0, -1, 0]",112122002122000011100000000000000000000000
"[0, 0, 0, 0, 0.01785, 0, 0]",221102022010201101000100200000010000000000
"[0.0119, 0, 0, 0, 0, 0, 0]",221122022010201101000100200010010000000000
"[0, 0, 0.0119, 0, 0, 0, 0]",201120220112021011002100200110000002000000
"[0, 0, 0, 0, 0, 0, 0.02321]",220100221010021101000100200010000002000000
"[0, 0.01785, 0, 0, 0, 0, 0]",220100221010021101002100200110000002000000
"[0, -1, -1, 0, 0, 0, 0]",221100221010021101002120200110000002000000
"[0.02321, 0, 0, 0, 0, 0, 0]",112102021020000001000000000000000000000000
"[0, 0, 0, 0, 0.0119, 0, 0]",112102021120002001000000000000000000000000
"[-1, 0, 0, 0, 0, 0, 0]",112102021120002101000000200000000000000000
"[0, 0.0119, 0, 0, 0, 0, 0]",221120122012001101100110200020010002002000
